regime,case_type,subset_seed,graph_id,edge_id,src,dst,w_true,w_hat_2stage,w_hat_spoplus,abs_err_2stage,abs_err_spoplus,rank_err_2stage,rank_err_spoplus,in_opt,in_2stage,in_spoplus,in_any_selected,in_2stage_symdiff,in_spoplus_symdiff,utility,recipient_cPRA
step2b_poly_d8,large_improvement,1,G-116.json,118,22,14,25.425899505615234,15.608041274963032,18.929448073617824,9.817858230652202,6.496451431997411,7,8,False,False,False,False,False,False,0.7900000214576721,0.8552327156066895
step2b_poly_d8,large_improvement,1,G-116.json,119,22,15,7.635000228881836,11.727167671319068,12.413374908853344,4.092167442437232,4.778374679971508,52,134,False,False,False,False,False,False,0.36000001430511475,0.8999999761581421
step2b_poly_d8,large_improvement,1,G-116.json,120,22,29,7.188300132751465,11.311671393345328,12.14983649795558,4.1233712605938635,4.961536365204115,50,119,True,True,True,True,False,False,0.3700000047683716,0.8430346250534058
step2b_poly_d8,large_improvement,1,G-116.json,121,22,44,3.362499952316284,7.239221083008985,8.962453050615595,3.876721130692701,5.599953098299311,59,40,False,False,False,False,False,False,0.38999998569488525,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,122,22,47,13.146200180053711,13.836764057107402,15.1517914766574,0.690563877053691,2.005591296603688,234,229,False,False,False,False,False,False,0.49000000953674316,0.9900000095367432
step2b_poly_d8,large_improvement,1,G-116.json,123,23,13,7.390500068664551,7.9734414551533535,12.741097298025691,0.5829413864888027,5.35059722936114,240,75,False,True,True,True,True,True,0.800000011920929,0.0
step2b_poly_d8,large_improvement,1,G-116.json,124,23,29,15.522700309753418,13.803371810951523,16.13142934425825,1.7193284988018949,0.6087290345048331,171,259,False,False,False,False,False,False,0.6200000047683716,0.8430346250534058
step2b_poly_d8,large_improvement,1,G-116.json,125,24,28,5.210700035095215,10.236240769597956,10.647497478770227,5.025540734502741,5.436797443675012,32,62,False,False,False,False,False,False,0.28999999165534973,0.8122846484184265
step2b_poly_d8,large_improvement,1,G-116.json,126,24,31,0.07810000330209732,0.3986720579059759,0.6370548411691418,0.32057205460387855,0.5589548378670445,258,261,False,False,False,False,False,False,0.03999999910593033,0.0
step2b_poly_d8,large_improvement,1,G-116.json,127,24,33,14.183099746704102,12.026985420385246,15.835498800126937,2.156114326318855,1.652399053422835,139,234,False,False,False,False,False,False,0.7699999809265137,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,128,24,43,1.7590999603271484,4.4601939802679835,6.604204488147619,2.701094019940835,4.845104527820471,86,128,False,False,False,False,False,False,0.3799999952316284,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,129,24,44,10.32509994506836,10.528266061977885,14.218156291220833,0.20316611690952513,3.8930563461524734,265,169,False,False,False,False,False,False,0.7200000286102295,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,130,25,8,2.0304999351501465,4.485060632877613,7.166866933487667,2.4545606977274668,5.136366998337521,109,98,False,False,False,False,False,False,0.44999998807907104,0.0
step2b_poly_d8,large_improvement,1,G-116.json,131,25,45,2.1208999156951904,6.537322518316321,7.069493001807094,4.416422602621131,4.948593086111903,35,121,False,False,False,False,False,False,0.2199999988079071,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,132,25,48,0.16920000314712524,0.7973441158119517,1.2741096823382836,0.6281441126648265,1.1049096791911583,237,246,False,False,False,False,False,False,0.07999999821186066,0.0
step2b_poly_d8,large_improvement,1,G-116.json,133,26,7,1.0058000087738037,3.9265333948582293,4.694389711399935,2.9207333860844256,3.688589702626131,81,173,False,False,False,False,False,False,0.1899999976158142,0.22478562593460083
step2b_poly_d8,large_improvement,1,G-116.json,134,26,8,10.155900001525879,8.970121265755227,14.333733866975335,1.1857787357706524,4.177833865449456,206,158,False,False,False,False,False,False,0.8999999761581421,0.0
step2b_poly_d8,large_improvement,1,G-116.json,135,26,13,7.390500068664551,7.9734414551533535,12.741097298025691,0.5829413864888027,5.35059722936114,241,76,False,False,False,False,False,False,0.800000011920929,0.0
step2b_poly_d8,large_improvement,1,G-116.json,136,26,22,6.921000003814697,7.77410501777884,12.422569224807194,0.853105013964143,5.501569220992497,220,57,False,False,False,False,False,False,0.7799999713897705,0.0
step2b_poly_d8,large_improvement,1,G-116.json,137,26,27,15.014599800109863,13.759178702382984,15.940229884729101,1.2554210977268792,0.9256300846192378,202,250,False,False,False,False,False,False,0.6000000238418579,0.8601898550987244
step2b_poly_d8,large_improvement,1,G-116.json,138,26,37,3.864000082015991,8.967320921706397,9.373683791650594,5.103320839690406,5.5096837096346025,30,55,False,False,False,False,False,False,0.25999999046325684,0.7050341963768005
step2b_poly_d8,large_improvement,1,G-116.json,139,26,39,10.236700057983398,12.508148232142261,13.906449322799787,2.271448174158863,3.6697492648163887,132,178,False,False,False,False,False,False,0.4699999988079071,0.8651275634765625
step2b_poly_d8,large_improvement,1,G-116.json,140,26,41,1.0473999977111816,3.0897085415943866,4.937175167386741,2.042308543883205,3.889775169675559,147,170,False,False,False,False,False,False,0.3100000023841858,0.0
step2b_poly_d8,large_improvement,1,G-116.json,141,26,43,0.6474999785423279,2.5665016866499832,3.5781939629290176,1.9190017081076554,2.9306939843866897,153,200,False,False,False,False,False,False,0.1899999976158142,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,142,26,48,2.2102999687194824,4.68439677321829,7.485394532063308,2.4740968044988074,5.275094563343826,100,87,False,False,False,False,False,False,0.4699999988079071,0.0
step2b_poly_d8,large_improvement,1,G-116.json,143,27,8,0.30399999022483826,1.2956841696298067,2.0704282041345325,0.9916841794049684,1.7664282139096943,215,233,False,False,False,False,False,False,0.12999999523162842,0.0
step2b_poly_d8,large_improvement,1,G-116.json,144,27,22,7.152599811553955,7.873773533499934,12.581833736059297,0.7211737219459788,5.429233924505342,232,65,False,False,False,False,False,False,0.7900000214576721,0.0
step2b_poly_d8,large_improvement,1,G-116.json,145,27,28,4.690100193023682,9.93723670760386,10.169706318228192,5.247136514580179,5.47960612520451,29,59,False,False,False,False,False,False,0.25999999046325684,0.8122846484184265
step2b_poly_d8,large_improvement,1,G-116.json,146,27,31,7.390500068664551,7.9734414551533535,12.741097298025691,0.5829413864888027,5.35059722936114,242,77,False,True,True,True,True,True,0.800000011920929,0.0
step2b_poly_d8,large_improvement,1,G-116.json,147,27,33,20.580299377441406,13.322669590015053,17.905927004261468,7.257629787426353,2.6743723731799385,11,208,False,False,False,False,False,False,0.8999999761581421,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,148,27,43,0.09350000321865082,0.7724774075084772,0.711447148002701,0.6789774042898263,0.6179471447840502,235,257,False,False,False,False,False,False,0.009999999776482582,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,149,27,45,15.918700218200684,12.417735539510998,16.46605217603854,3.5009646786896855,0.5473519578378578,68,262,True,False,False,True,True,True,0.8100000023841858,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,150,28,7,1.176200032234192,4.225537456852326,5.172180871941969,3.049337424618134,3.9959808397077774,78,164,False,False,False,False,False,False,0.2199999988079071,0.22478562593460083
step2b_poly_d8,large_improvement,1,G-116.json,151,28,8,0.2750000059604645,1.1960161737179276,1.9111645235074255,0.9210161677574631,1.636164517546961,218,236,False,False,False,False,False,False,0.11999999731779099,0.0
step2b_poly_d8,large_improvement,1,G-116.json,152,28,10,0.16920000314712524,0.7973441158119517,1.2741096823382836,0.6281441126648265,1.1049096791911583,238,247,False,False,False,False,False,False,0.07999999821186066,0.0
step2b_poly_d8,large_improvement,1,G-116.json,153,28,13,8.681500434875488,8.471781657488126,13.537416057143366,0.2097187773873621,4.855915622267878,264,127,False,False,False,False,False,False,0.8500000238418579,0.0
step2b_poly_d8,large_improvement,1,G-116.json,154,28,22,2.6050000190734863,5.083068756865807,8.122449254571736,2.478068737792321,5.517449235498249,96,50,False,False,False,False,False,False,0.5099999904632568,0.0
step2b_poly_d8,large_improvement,1,G-116.json,155,28,31,0.5019000172615051,1.893692293618,3.026010525218602,1.391792276356495,2.5241105079570967,195,212,False,False,False,False,False,False,0.1899999976158142,0.0
step2b_poly_d8,large_improvement,1,G-116.json,156,28,32,21.417999267578125,15.531120507418562,17.859274877943214,5.886878760159563,3.558724389634911,18,180,False,False,False,False,False,False,0.6600000262260437,0.9900000095367432
step2b_poly_d8,large_improvement,1,G-116.json,157,28,33,7.406199932098389,9.933957283460407,12.490961150975547,2.527757351362018,5.0847612188771585,91,104,False,False,False,False,False,False,0.5600000023841858,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,158,28,41,0.5777999758720398,2.0930282854417586,3.344537886472816,1.5152283095697188,2.766737910600776,188,205,True,False,False,True,True,True,0.20999999344348907,0.0
step2b_poly_d8,large_improvement,1,G-116.json,159,28,43,9.459500312805176,9.044922534799017,13.93033498360168,0.4145777780061586,4.4708346707965045,252,151,False,False,False,False,False,False,0.8399999737739563,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,160,28,44,7.7683000564575195,9.63125357896176,12.784782334951874,1.86295352250424,5.016482278494355,157,114,False,False,False,False,False,False,0.6299999952316284,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,161,28,45,2.8236000537872314,7.234998563957935,8.184338884857556,4.411398510170703,5.360738831070325,36,72,False,True,True,True,True,True,0.28999999165534973,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,162,28,48,0.5019000172615051,1.893692293618,3.026010525218602,1.391792276356495,2.5241105079570967,196,213,False,False,False,False,False,False,0.1899999976158142,0.0
step2b_poly_d8,large_improvement,1,G-116.json,163,28,27,23.590900421142578,15.353866636973052,18.488448774762812,8.237033784169526,5.102451646379766,10,101,False,False,False,False,False,False,0.7599999904632568,0.8601898550987244
step2b_poly_d8,large_improvement,1,G-116.json,164,29,7,0.5873000025749207,3.029521283134398,3.261016348434544,2.4422212805594774,2.6737163458596234,112,209,False,False,False,False,False,False,0.10000000149011612,0.22478562593460083
step2b_poly_d8,large_improvement,1,G-116.json,165,29,8,5.657400131225586,7.17609748785832,11.466987853008835,1.5186973566327344,5.809587721783249,185,27,False,False,False,False,False,False,0.7200000286102295,0.0
step2b_poly_d8,large_improvement,1,G-116.json,166,29,13,0.09960000216960907,0.4983400909470846,0.7963185811266057,0.3987400887774755,0.6967185789569966,255,254,False,False,False,False,False,False,0.05000000074505806,0.0
step2b_poly_d8,large_improvement,1,G-116.json,167,29,14,29.85610008239746,16.206049398951226,19.885030394701893,13.650050683446235,9.971069687695568,6,6,False,False,False,False,False,False,0.8500000238418579,0.8552327156066895
step2b_poly_d8,large_improvement,1,G-116.json,168,29,17,8.014399528503418,12.242075825483498,12.603572111980831,4.22767629698008,4.5891725834774135,44,143,True,True,True,True,False,False,0.33000001311302185,0.9900000095367432
step2b_poly_d8,large_improvement,1,G-116.json,169,29,31,9.542799949645996,8.770785422448387,14.015206743042548,0.7720145271976087,4.4724067933965514,227,150,False,False,False,False,False,False,0.8799999952316284,0.0
step2b_poly_d8,large_improvement,1,G-116.json,170,29,33,3.5624001026153564,7.84092884950173,9.146423027181303,4.278528746886374,5.5840229245659465,42,42,False,False,False,False,False,False,0.3499999940395355,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,171,29,41,8.14430046081543,8.272445220113614,13.218887983924871,0.12814475929818414,5.074587523109441,268,106,False,False,False,False,False,False,0.8299999833106995,0.0
step2b_poly_d8,large_improvement,1,G-116.json,172,29,43,8.07129955291748,8.546582926531917,13.134017173769713,0.4752833736144364,5.062717620852233,250,110,False,False,False,False,False,False,0.7900000214576721,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,173,29,44,0.7710000276565552,4.0498446940196375,3.8660144399231746,3.2788446663630824,3.0950144122666194,76,194,False,False,False,False,False,False,0.07000000029802322,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,174,29,45,14.586999893188477,12.118731180483065,15.988260540853652,2.4682687127054113,1.4012606476651754,105,239,False,False,False,False,False,False,0.7799999713897705,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,175,29,48,0.09960000216960907,0.4983400909470846,0.7963185811266057,0.3987400887774755,0.6967185789569966,256,255,False,False,False,False,False,False,0.05000000074505806,0.0
step2b_poly_d8,large_improvement,1,G-116.json,176,31,19,2.2102999687194824,8.338454956342895,6.9984084029334985,6.128154987623413,4.788108434214016,13,133,False,False,False,False,False,False,0.019999999552965164,0.8999999761581421
step2b_poly_d8,large_improvement,1,G-116.json,177,31,44,6.815199851989746,9.232581298280405,12.14772713780059,2.4173814462906584,5.332527285810844,116,82,False,False,False,False,False,False,0.5899999737739563,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,178,31,47,33.810699462890625,17.225476363662047,20.56675732994332,16.58522309922858,13.243942132947303,2,2,True,True,True,True,False,False,0.8299999833106995,0.9900000095367432
step2b_poly_d8,large_improvement,1,G-116.json,179,32,48,4.925099849700928,6.777425207176967,10.82993265585755,1.8523253574760394,5.904832806156623,160,15,False,False,False,False,False,False,0.6800000071525574,0.0
step2b_poly_d8,large_improvement,1,G-116.json,180,33,2,8.14430046081543,12.251309176237651,12.688614842959733,4.1070087154222215,4.544314382144304,51,145,True,True,True,True,False,False,0.3400000035762787,0.9800000190734863
step2b_poly_d8,large_improvement,1,G-116.json,181,33,10,1.7812000513076782,4.186056570883517,6.689075772945632,2.404856519575839,4.907875721637954,118,123,False,False,False,False,False,False,0.41999998688697815,0.0
step2b_poly_d8,large_improvement,1,G-116.json,182,33,13,5.100500106811523,6.877093128830387,10.989196217823945,1.7765930220188633,5.888696111012422,169,19,False,False,False,False,False,False,0.6899999976158142,0.0
step2b_poly_d8,large_improvement,1,G-116.json,183,33,19,14.57800006866455,13.820195808243907,15.757912558004733,0.7578042604206434,1.1799124893401824,228,243,False,False,False,False,False,False,0.5699999928474426,0.8999999761581421
step2b_poly_d8,large_improvement,1,G-116.json,184,33,22,2.8213000297546387,5.282404600172647,8.440976378504523,2.4611045704180086,5.619676348749884,107,38,False,False,False,False,False,False,0.5299999713897705,0.0
step2b_poly_d8,large_improvement,1,G-116.json,185,33,28,18.679800033569336,14.322629418828052,17.177309689749467,4.357170614741284,1.5024903438198685,38,238,False,False,False,False,False,False,0.699999988079071,0.8122846484184265
step2b_poly_d8,large_improvement,1,G-116.json,186,33,31,1.103700041770935,3.189376463247807,5.096438729353134,2.085676421476872,3.9927386875821993,142,166,False,False,False,False,False,False,0.3199999928474426,0.0
step2b_poly_d8,large_improvement,1,G-116.json,187,33,41,3.5536999702453613,5.88041272416084,9.396558699588592,2.326712753915479,5.842858729343231,127,24,False,False,False,False,False,False,0.5899999737739563,0.0
step2b_poly_d8,large_improvement,1,G-116.json,188,33,43,7.815199851989746,8.446914410810823,12.974752662517611,0.6317145588210771,5.159552810527865,236,96,False,False,False,False,False,False,0.7799999713897705,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,189,33,48,2.7114999294281006,5.182736678519227,8.28171281653813,2.4712367490911262,5.57021288711003,104,45,False,False,False,False,False,False,0.5199999809265137,0.0
step2b_poly_d8,large_improvement,1,G-116.json,190,34,8,0.6593000292778015,2.292364425782435,3.6630654850484574,1.6330643965046336,3.003765455770656,179,199,False,False,False,False,False,False,0.23000000417232513,0.0
step2b_poly_d8,large_improvement,1,G-116.json,191,34,45,5.857900142669678,9.22835907626319,11.369613446685406,3.370458933593513,5.5117133040157285,71,54,False,False,False,False,False,False,0.49000000953674316,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,192,34,48,4.1194000244140625,6.279085004842194,10.033613896739876,2.159684980428131,5.9142138723258135,138,14,False,False,False,False,False,False,0.6299999952316284,0.0
step2b_poly_d8,large_improvement,1,G-116.json,193,35,13,0.9402999877929688,2.89037240125371,4.6186475688111,1.9500724134607412,3.678347581018131,148,175,False,False,False,False,False,False,0.28999999165534973,0.0
step2b_poly_d8,large_improvement,1,G-116.json,194,35,29,4.613800048828125,10.015987075198604,10.07940805649962,5.402187026370479,5.465608007671495,26,60,False,False,False,False,False,False,0.23999999463558197,0.8430346250534058
step2b_poly_d8,large_improvement,1,G-116.json,195,35,44,8.829899787902832,10.029925859643113,13.421837532103156,1.2000260717402806,4.591937744200324,203,142,False,False,False,False,False,False,0.6700000166893005,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,196,36,13,7.152599811553955,7.873773533499934,12.581833736059297,0.7211737219459788,5.429233924505342,233,66,False,False,False,False,False,False,0.7900000214576721,0.0
step2b_poly_d8,large_improvement,1,G-116.json,197,36,44,1.5211999416351318,5.345528937907903,5.93644276271842,3.8243289962727713,4.415242821083289,60,154,False,False,False,False,False,False,0.20000000298023224,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,198,37,8,7.390500068664551,7.9734414551533535,12.741097298025691,0.5829413864888027,5.35059722936114,243,78,False,False,False,False,False,False,0.800000011920929,0.0
step2b_poly_d8,large_improvement,1,G-116.json,199,37,10,1.1619999408721924,3.2890446819350636,5.255702765962383,2.1270447410628712,4.09370282509019,140,160,False,False,False,False,False,False,0.33000001311302185,0.0
step2b_poly_d8,large_improvement,1,G-116.json,200,37,13,0.5777999758720398,2.0930282854417586,3.344537886472816,1.5152283095697188,2.766737910600776,189,206,False,False,False,False,False,False,0.20999999344348907,0.0
step2b_poly_d8,large_improvement,1,G-116.json,201,37,31,2.0304999351501465,4.485060632877613,7.166866933487667,2.4545606977274668,5.136366998337521,110,99,False,False,False,False,False,False,0.44999998807907104,0.0
step2b_poly_d8,large_improvement,1,G-116.json,202,37,45,3.9748001098632812,8.132010749940225,9.61771236648366,4.1572106400769435,5.642912256620379,47,35,False,False,False,False,False,False,0.3799999952316284,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,203,37,48,5.853700160980225,7.27576540951174,11.626251414975227,1.4220652485315153,5.772551253995003,192,30,True,True,True,True,False,False,0.7300000190734863,0.0
step2b_poly_d8,large_improvement,1,G-116.json,204,38,8,0.22010000050067902,0.9966801818941692,1.5926371622532114,0.7765801813934902,1.3725371617525324,224,242,False,False,False,False,False,False,0.10000000149011612,0.0
step2b_poly_d8,large_improvement,1,G-116.json,205,38,10,2.2102999687194824,4.68439677321829,7.485394532063308,2.4740968044988074,5.275094563343826,101,88,False,False,False,False,False,False,0.4699999988079071,0.0
step2b_poly_d8,large_improvement,1,G-116.json,206,38,13,7.390500068664551,7.9734414551533535,12.741097298025691,0.5829413864888027,5.35059722936114,244,79,False,False,False,False,False,False,0.800000011920929,0.0
step2b_poly_d8,large_improvement,1,G-116.json,207,38,16,9.248100280761719,12.568779400707491,13.336491023068524,3.3206791199457726,4.088390742306805,74,161,False,False,False,False,False,False,0.38999998569488525,0.9599999785423279
step2b_poly_d8,large_improvement,1,G-116.json,208,38,22,0.6177999973297119,2.192696355612097,3.503801685760637,1.574896358282385,2.886001688430925,180,201,False,False,False,False,False,False,0.2199999988079071,0.0
step2b_poly_d8,large_improvement,1,G-116.json,209,38,31,0.7021999955177307,2.392032347435855,3.822329047014851,1.6898323519181244,3.1201290514971203,175,193,False,False,False,False,False,False,0.23999999463558197,0.0
step2b_poly_d8,large_improvement,1,G-116.json,210,38,33,1.7081999778747559,6.046904626054069,6.279676301250523,4.338704648179313,4.571476323375767,40,144,False,False,False,False,False,False,0.17000000178813934,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,211,38,37,2.328700065612793,7.671636752076591,7.303255587516062,5.342936686463798,4.974555521903269,27,116,False,False,False,False,False,False,0.12999999523162842,0.7050341963768005
step2b_poly_d8,large_improvement,1,G-116.json,212,38,41,1.5544999837875366,3.88705250888942,6.211284612403597,2.3325525251018835,4.656784628616061,126,140,False,False,False,False,False,False,0.38999998569488525,0.0
step2b_poly_d8,large_improvement,1,G-116.json,213,38,43,0.6065000295639038,2.4668337649965633,3.418930400962624,1.8603337354326595,2.81243037139872,158,202,False,False,False,False,False,False,0.18000000715255737,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,214,38,45,7.395599842071533,9.926035121904805,12.48445932973587,2.530435279833272,5.088859487664337,89,102,False,False,False,False,False,False,0.5600000023841858,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,215,38,48,0.8402000069618225,2.69103655794687,4.300120444878313,1.8508365509850475,3.45992043791649,163,183,False,False,False,False,False,False,0.27000001072883606,0.0
step2b_poly_d8,large_improvement,1,G-116.json,216,39,45,1.2856999635696411,5.440974340510272,5.317592158926775,4.155274376940631,4.031892195357134,48,163,False,False,False,False,False,False,0.10999999940395355,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,217,39,48,0.5019000172615051,1.893692293618,3.026010525218602,1.391792276356495,2.5241105079570967,197,214,False,False,False,False,False,False,0.1899999976158142,0.0
step2b_poly_d8,large_improvement,1,G-116.json,218,40,0,3.487600088119507,9.850043329530724,8.781242827644554,6.362443241411217,5.293642739525048,12,84,False,False,False,False,False,False,0.09000000357627869,0.9900000095367432
step2b_poly_d8,large_improvement,1,G-116.json,219,40,7,1.72160005569458,5.022881721181196,6.4462907916016805,3.3012816654866155,4.7246907359071,75,138,False,False,False,False,False,False,0.30000001192092896,0.22478562593460083
step2b_poly_d8,large_improvement,1,G-116.json,220,40,8,1.4149999618530273,3.68771666558258,5.892757488470811,2.272716703729553,4.477757526617784,131,147,False,False,False,False,False,False,0.3700000047683716,0.0
step2b_poly_d8,large_improvement,1,G-116.json,221,40,10,6.476399898529053,7.574769174472,12.104042100874407,1.0983692759429475,5.6276422023453545,212,37,False,False,False,False,False,False,0.7599999904632568,0.0
step2b_poly_d8,large_improvement,1,G-116.json,222,40,22,0.9402999877929688,2.89037240125371,4.6186475688111,1.9500724134607412,3.678347581018131,149,176,False,False,False,False,False,False,0.28999999165534973,0.0
step2b_poly_d8,large_improvement,1,G-116.json,223,40,31,2.0304999351501465,4.485060632877613,7.166866933487667,2.4545606977274668,5.136366998337521,111,100,False,False,False,False,False,False,0.44999998807907104,0.0
step2b_poly_d8,large_improvement,1,G-116.json,224,40,41,1.7031999826431274,4.086388649230097,6.529812210979239,2.3831886665869693,4.826612228336112,122,130,False,False,False,False,False,False,0.4099999964237213,0.0
step2b_poly_d8,large_improvement,1,G-116.json,225,40,43,0.4916999936103821,2.1678297030024667,2.9411392404205894,1.6761297093920846,2.4494392468102073,177,217,False,False,False,False,False,False,0.15000000596046448,0.07439729571342468
step2b_poly_d8,large_improvement,1,G-116.json,226,40,45,7.395599842071533,9.926035121904805,12.48445932973587,2.530435279833272,5.088859487664337,90,103,False,False,False,False,False,False,0.5600000023841858,0.48041605949401855
step2b_poly_d8,large_improvement,1,G-116.json,227,41,28,30.53619956970215,16.116653790792633,20.044056653001675,14.419545778909516,10.492142916700473,5,5,True,True,True,True,False,False,0.8799999952316284,0.8122846484184265
step2b_poly_d8,large_improvement,1,G-116.json,228,42,18,12.570099830627441,13.727862487665993,14.90748470906925,1.1577626570385515,2.3373848784418083,210,223,False,False,False,False,False,False,0.4699999988079071,1.0
step2b_poly_d8,large_improvement,1,G-116.json,229,42,33,15.938899993896484,12.4256577010666,16.47255399727822,3.5132422928298848,0.5336540033817343,67,263,False,False,False,False,False,False,0.8100000023841858,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,230,43,13,7.390500068664551,7.9734414551533535,12.741097298025691,0.5829413864888027,5.35059722936114,245,80,False,False,False,False,False,False,0.800000011920929,0.0
step2b_poly_d8,large_improvement,1,G-116.json,231,43,14,3.022900104522705,8.930283915181025,8.25877886106595,5.90738381065832,5.235878756543245,17,89,False,True,True,True,True,True,0.11999999731779099,0.8552327156066895
step2b_poly_d8,large_improvement,1,G-116.json,232,43,44,1.823799967765808,5.74420092155542,6.573497485226849,3.9204009537896116,4.7496975174610405,58,135,False,False,False,False,False,False,0.23999999463558197,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,233,44,13,1.103700041770935,3.189376463247807,5.096438729353134,2.085676421476872,3.9927386875821993,143,167,False,False,False,False,False,False,0.3199999928474426,0.0
step2b_poly_d8,large_improvement,1,G-116.json,234,44,27,10.804800033569336,12.662830376060018,14.188328804527355,1.8580303424906823,3.3835287709580193,159,187,True,True,True,True,False,False,0.49000000953674316,0.8601898550987244
step2b_poly_d8,large_improvement,1,G-116.json,235,45,8,1.7031999826431274,4.086388649230097,6.529812210979239,2.3831886665869693,4.826612228336112,123,131,False,False,False,False,False,False,0.4099999964237213,0.0
step2b_poly_d8,large_improvement,1,G-116.json,236,45,10,4.4278998374938965,6.4784208481490335,10.352141020672663,2.050521010655137,5.924241183178767,146,10,False,False,False,False,False,False,0.6499999761581421,0.0
step2b_poly_d8,large_improvement,1,G-116.json,237,45,15,8.409299850463867,12.026171436279327,12.891165594752525,3.61687158581546,4.481865744288658,65,146,True,False,False,True,True,True,0.38999998569488525,0.8999999761581421
step2b_poly_d8,large_improvement,1,G-116.json,238,45,22,1.7812000513076782,4.186056570883517,6.689075772945632,2.404856519575839,4.907875721637954,119,124,False,False,False,False,False,False,0.41999998688697815,0.0
step2b_poly_d8,large_improvement,1,G-116.json,239,45,31,1.6275999546051025,3.9867207275766767,6.370548649012846,2.359120772971574,4.742948694407743,125,136,False,False,False,False,False,False,0.4000000059604645,0.0
step2b_poly_d8,large_improvement,1,G-116.json,240,45,33,7.651199817657471,10.033625205113827,12.65022471294194,2.3824253874563563,4.999024895284469,124,115,False,False,False,False,False,False,0.5699999928474426,0.48129206895828247
step2b_poly_d8,large_improvement,1,G-116.json,241,45,41,1.3486000299453735,3.58804874392916,5.733493926504417,2.2394487139837866,4.384893896559044,134,155,False,True,True,True,True,True,0.36000001430511475,0.0
step2b_poly_d8,large_improvement,1,G-116.json,242,45,44,3.1147000789642334,7.039885239702145,8.643925926682808,3.925185160737912,5.529225847718575,57,48,False,False,False,False,False,False,0.3700000047683716,0.3706730008125305
step2b_poly_d8,large_improvement,1,G-116.json,243,45,48,1.9448000192642212,4.385392711224194,7.007603371521274,2.4405926919599725,5.062803352257053,115,109,False,False,False,False,False,False,0.4399999976158142,0.0
step2b_poly_d8,large_improvement,1,G-116.json,244,46,5,3.688999891281128,9.715340848021148,9.058015090137314,6.02634095674002,5.369015198856186,15,71,False,False,False,False,False,False,0.14000000059604645,0.9200000166893005
step2b_poly_d8,large_improvement,1,G-116.json,245,46,13,2.6050000190734863,5.083068756865807,8.122449254571736,2.478068737792321,5.517449235498249,97,51,False,False,False,False,False,False,0.5099999904632568,0.0
step2b_poly_d8,large_improvement,1,G-116.json,246,46,19,12.570099830627441,13.321855605909134,14.961593798887057,0.7517557752816924,2.3914939682596152,229,220,False,False,False,False,False,False,0.5199999809265137,0.8999999761581421
step2b_poly_d8,large_improvement,1,G-116.json,247,46,22,0.4311000108718872,1.6943563017942418,2.7074831639643877,1.2632562909223546,2.2763831530925005,201,224,False,False,False,False,False,False,0.17000000178813934,0.0
step2b_poly_d8,large_improvement,1,G-116.json,248,46,41,4.925099849700928,6.777425207176967,10.82993265585755,1.8523253574760394,5.904832806156623,161,16,False,False,False,False,False,False,0.6800000071525574,0.0
step2b_poly_d8,large_improvement,1,G-116.json,249,46,48,3.5536999702453613,5.88041272416084,9.396558699588592,2.326712753915479,5.842858729343231,128,25,False,False,False,False,False,False,0.5899999737739563,0.0
step2b_poly_d8,large_improvement,1,G-116.json,250,47,14,15.799699783325195,13.913684824651872,16.221964672332007,1.8860149586733232,0.4222648890068115,155,266,True,False,False,True,True,True,0.6200000047683716,0.8552327156066895
step2b_poly_d8,large_improvement,1,G-116.json,251,47,15,15.909000396728516,14.11920016727184,16.235704193189623,1.7898002294566755,0.32670379646110703,166,268,False,False,False,False,False,False,0.6000000238418579,0.8999999761581421
