topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path,manifest_index,data_seed,sample_size,training_size,validation_size,test_size,theta_seed,gurobi_seed,max_epochs,metric_stride,early_stop_patience,early_stop_min_delta,protocol,regime,test_gap_2stage,test_gap_spoplus,delta,test_normalized_gap_2stage,test_normalized_gap_spoplus,normalized_improvement_pp,two_stage_early_stop_triggered,spoplus_early_stop_triggered,two_stage_stopped_epoch,spoplus_stopped_epoch,weak_label_class,weak_label,weak_label_threshold,label_protocol,test_hash,train_prefix_hash,validation_hash
G-0,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-0.json,22,20,2,28,3,4,0,0,0,4,4,4,2,2,0,0,6,1.0,3.0,3,1,1.0,4,0.18181818181818182,0.45454545454545453,4,9c5c1979374591bc6ece67db9fdf1d71e78907292c5cec47509448ae24dc4778,9d4744a9fee3364e028437c951f396a095ce32d1f18a40c602bb8a95acd8f7f8,9ccb2b47455d307998e011df4ad0cea4d339160b910982a05355b591b8f9238b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-0/template.json,0,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,793,384,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,9ca047d9d14ce29e8f22a6d8c217f7f05c592c930976dd846ccafea8444235ce,57aa748e91934381c8980a646d76da015dc3fda8f80ebd3246cff8c0b9bd726d,5c802fa380e8832d8436e91d6ccd028491ff233728f4a180ceeb72fd54622b43
G-438,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-438.json,22,20,2,30,3,4,2,0,2,20,22,22,4,4,4,8,166,0.7186147186147186,15.090909090909092,20,1,1.0,11,0.5,3.6363636363636362,13,d0ff071b88153d9defebbf8f3b2bf46c97e22c91ede3b9888beb4a10ac163870,2358889f8c67b3073027019040dd9040368d70ec8bb128943ebf7e9e1242d7dc,cb84b03f008bcde4966191d5d44ca5e6325231f97c99ed0005dc62d809268364,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-438/template.json,438,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.180486148834229,1.7461338424682618,2.434352306365967,0.06364493067249279,0.028652352730946747,3.499257794154604,True,True,585,568,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,13f00f11f36e9542b1d4fc585f907abdf82dc282770d4890eb43aa403df269a5,a4b670391526196310b7e6741a649a1126edf0487397548cd8bf334cae9d47a6,00e8828c70c4d9de1294e672f349bebe81ffbaa04f1d6ca7b3f1a326a04afa32
G-439,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-439.json,22,20,2,23,3,4,0,0,0,9,9,9,5,2,2,0,31,0.8611111111111112,6.888888888888889,8,1,1.0,7,0.3181818181818182,1.0909090909090908,8,af40e3d43d7b011f7d7e30ed4d53f5f443d5d4ad09e6532f5c79e893283cfdee,6f4165bd02e28c91a4984c707b55b3bc0ff47c22ad33c43107b6109b428852d9,81f61061a15bbfe6c44a48eb0077e62b6624c3e0e45bea0c3cb72d15febab064,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-439/template.json,439,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,1151,181,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,e5865c731d4e79438d6342223dd4bf1696d54fa2a1bb4e4e5635689c84f7cb00,e70ffd496cb52d24041db8902f7a27d5a3aae63f4d20f9ac975dd5780d9b7276,0547f7b0b33ab65a450e354f9dd4d733fe7cf3506ec3127919b16591e81deba9
G-440,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-440.json,22,20,2,33,3,4,0,0,0,6,6,6,3,3,0,0,12,0.8,4.0,5,1,1.0,6,0.2727272727272727,0.6818181818181818,5,d5d988fa0385dca235cf3e3bbc6df56c5ad865f417492ca8ca7bfd9d80274469,e34553560c005100f4b4c7cae472b6abf47b7594eaf1dacf2f85edf0c4319c9b,dbbffc8f9b733211d84bab12462507f76f3a11cb5ce0b6c6998a35aed02efa0e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-440/template.json,440,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.14102628993988,4.14102628993988,0.0,0.15897992077973336,0.15897992077973336,0.0,True,True,877,97,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,b68608c5bf6d9510a96426800b570bbc18efd61a6544eefad20251ac323a0cd0,0c001bd2f7e0e9af53d6ffa6fc489bfd12971bce1605781c754e065302719569,343b21f7fae6d5ed5b6dbbebbfd5e06277188045ae5f2d19ff7d0e402648b009
G-441,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-441.json,22,20,2,47,3,4,0,0,0,12,12,12,7,3,2,0,49,0.7424242424242424,8.166666666666666,10,1,1.0,9,0.4090909090909091,1.4090909090909092,10,1029407552e6231b4690dd80d04cb45944cb23f7801fb53c2ac9c33cfb8d57eb,09685356b21a39072c3a3e111486e2e4d40d3f44011eb6f2240373e4c5775ca0,73248fc88a34fa3a1d1f9d119affd725473037c55f4c644a19b0eb84e46a59bd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-441/template.json,441,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.466378809928894,0.3866452856063843,4.07973352432251,0.1759965189212691,0.018856388846195272,15.714013007507383,True,True,863,469,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,fb560917bde02bbacc34e2ead7ad7466fe4b3cce61a68c8ac33794f67b2982aa,29a3d541ed945e0645454d3f88dda1e430482fca1e2b0dfdd785fb5a780cf31f,185392f7a9154a58809b905c71310f1f700a8b53cb6ae6535f81a1cb46cb85f5
G-442,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-442.json,22,20,2,42,3,4,0,0,0,10,10,10,6,3,1,0,40,0.8888888888888888,8.0,9,1,1.0,7,0.3181818181818182,1.1363636363636365,9,437708eb76c973ba336dff03f1757ad868184a2277af1c9ed5678b346729c725,16437e3c8aacb03e76a0603c3f49f00300757fa1d6a90354243f392d9a798acd,3b27b861f26dd0aafee6539addea653ad19fee8834cd72ba5e382363f84f189e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-442/template.json,442,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.528570671081543,0.528570671081543,0.0,0.013440417245332703,0.013440417245332703,0.0,True,True,1368,1105,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,dcef17de36cd677c02bb8c78df92938a9b735c0149479d9940f0a3547606aa15,a2227fc3b702bd4b55b67d23480f50ddbe7c49b2798a8cf9aef418e1af6f5c20,7752df1f550497bb957d8799a026e2c2c1ec675061600587e1fea677dfedb37b
G-443,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-443.json,22,20,2,38,3,4,0,0,0,9,9,9,6,3,0,0,28,0.7777777777777778,6.222222222222222,7,2,0.8888888888888888,11,0.5,0.9545454545454546,8,0aea19ff1ac5b891ad4b82943fdc6a483a853e399c34dea7f5f43dd35fcfcb60,41d597e56b7becce202fc5c849a76d64f9eeca625e2f290c6c3cca4feb7425f2,09276d0b724d8018ca46279a13355c75d6331ffb4df4faf2e406a6709fc8eea5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-443/template.json,443,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.002425203323364258,0.002425203323364258,0.0,9.040113931840663e-05,9.040113931840663e-05,0.0,True,True,533,213,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,ddb356670f070daaaa5609bf11fa8db188bbb759bc0249925b75047f5c83b3c5,85863711a22ac39af81f0392c0ba87e883b77002f6d0c4e3959756cf4461fd10,4b9b9234f2a0e08d7e8d7a0531c435091db1f8163a63723c945ea088544d7bd7
G-444,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-444.json,22,20,2,31,3,4,1,0,1,3,4,4,3,0,0,0,1,0.16666666666666666,0.5,1,3,0.5,7,0.3181818181818182,0.36363636363636365,2,acff6a72502965c08469b761b3603c5f6caa1e540bb3853dbcf4d9e58753d1be,4392054c330ff8ccbbe05282ea7f6594eb964244ffa969e5bbae4c1d8fddc26b,38595bb166b129731d19ce474ed9c0a89096e1d903130d9249796395b2623a48,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-444/template.json,444,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,349,165,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,99e67672a7f5328fe845a7e00685a4bdde4974fee43f4703386e0c0e412d3d71,e561012da3b839abd319977a9837235b33d79a1cd5a97c393f7764cb70b30010,42fac204a09c6ac9440780c685eae08d672b3fc4bb8e47cb789054fa9e1c68d2
G-445,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-445.json,22,20,2,36,3,4,0,0,0,19,19,19,6,5,4,4,136,0.7953216374269005,14.31578947368421,18,1,1.0,11,0.5,2.8636363636363638,16,dd1827a35b391b29b78e5b525bd041468e92fac5a694401d25ffe46defe117b4,3c84d9a9e970a56683789445e3cb6e872668eef4792321fd14fb43abb5e73f74,e0d10694e0ae16e356f5de525b9ff101efc26ff345a32c197e1e600d863975cc,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-445/template.json,445,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.02445320510864258,0.02445320510864258,0.0,0.00048311449717428556,0.00048311449717428556,0.0,True,True,302,436,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,90125acb859658a562cb13a279e06806ca72ef4091eaa814ed93267dfd9cb0dd,7170bf736b04ecb72e3acb411bf51aac573c1507efc5ebc910401649da6d6cd0,d55f28efa93c1e05fc83fedd4d751d359b7fc074eb6185c1e7687f215b0fb4ae
G-446,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-446.json,22,20,2,32,3,4,0,1,1,19,20,20,4,7,5,3,173,0.9105263157894737,17.3,19,1,1.0,8,0.36363636363636365,3.0454545454545454,16,3923a7284e54fea81d9b2dfa244587d5766ec6c407814c6b539cc07972a19228,a4366f0bf543b795432264d21a912762f9c6871a2337793da85d83a52e511886,8dd436520aa07152a0fab2abd4719f3c2548cdae5591498c30b159dffe764aa6,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-446/template.json,446,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.3750217628479004,0.3750217628479004,0.0,0.011508961864817476,0.011508961864817476,0.0,True,True,872,97,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,0d7b05dcefddf6dcc82f385cd39a1c0f14023af731d6cd9a6436339f48545bfc,3d7da439d79e272407b97d67d86e543c130734969d52a4ecfb359558a8e5f7a4,64ca29c3031a854b94b72687c30cdc3e9ab8eb15935bd701594543344bdeb07d
G-447,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-447.json,22,20,2,26,3,4,0,0,0,8,8,8,5,3,0,0,18,0.6428571428571429,4.5,6,1,1.0,8,0.36363636363636365,0.8636363636363636,6,96eb87a704a80c3de4a4e79ded67d89c976b09d744109e8513af08d708d5c505,000016cb914a454380796c04ea2c3313f20f7d558c370cef6e6ab21945aba908,2c6a008da364aa94b9ecf3fd52eb1496cb4ec545982323f8e2f1986845d02435,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-447/template.json,447,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.4981773805618286,0.5034781818389893,-0.005300801277160705,0.021466375598990017,0.021690624594845807,-0.022424899585579,True,True,575,1499,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,988ce09b366b9baec567c887e40715cda9e6e4c82c41b2c0d5b995e779ec1a44,421e07e4a7f5dcfa67431d8ed66dd592b5964157039bb9565656d9a19c34e219,cc86d41f2c5b1259321d9a824e8ff8aed9a1da6fda7f6469cd695dec982cf6fc
G-448,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-448.json,22,20,2,51,3,4,1,0,1,21,22,22,5,8,5,3,144,0.6233766233766234,13.090909090909092,17,1,1.0,11,0.5,3.227272727272727,11,1b9ef10f27050b5006bbbfacdf5c6a965f450040edbfa4c0297d1ea7b686f18d,bb280e8af619da91d7ad4d8df45775d24131da24d4ddacd3887fdf2f76d6c512,47bd0015a0f01c0e164288e058e4cee15a74ae2271694df46ac4fc91fa99f276,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-448/template.json,448,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.7265330009460449,0.7265330009460449,0.0,0.009307905766609679,0.009307905766609679,0.0,True,True,526,732,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,3e3011c256928067c6008e7d1c13021cac93541fd03b691958f71a738cf95dd0,c01a0e109bc62fd362b28ae5fe2a9702ed9993218f4e253f933d2de1e02096c6,01ed69eaf420064c30ecc3dc19d3178288c05f1ce4c5ef54d9fc765d929d529f
G-449,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-449.json,22,20,2,16,3,4,0,0,0,4,4,4,3,1,0,0,3,0.5,1.5,2,1,1.0,5,0.22727272727272727,0.4090909090909091,2,54a8c2930875ae66920f16937ed913e30cd8572984488d54936420ac2ebd0ceb,3813c78c0e790416d94aeb531fb8556130afd4316c736de13656eacddb6cc1a8,bc69322e3eabd0950139d0b5d490334b7660a4320436a17a43ad14888bcd147f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-449/template.json,449,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.10046698760986328,0.10046698760986328,0.0,0.0037549113683510863,0.0037549113683510863,0.0,True,True,1245,586,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,19bc5a7f336f214befee72ef7186cf8bb9f564aa59e35a700eff7e165bd0f15f,e2ac49797f8299f9bc7dd2c224c60c34cf2ad9d86a4571337bbd2aa776139eb2,423262c107ed84773014042c4ad1fe4f61bb9d952b332640714fd9bb61b37185
G-450,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-450.json,22,20,2,44,3,4,0,0,0,17,17,17,3,5,7,2,98,0.7205882352941176,11.529411764705882,15,1,1.0,12,0.5454545454545454,2.6818181818181817,13,c068ce791f5cce797fc39078de23c8a6e4cea3cbf85890cf7de4cc196a9eda5b,03750e96eb9716ae39cf697ec9f1737fa519ef4183b4e6fd692529a6a326c060,3ef4b5fba2db45dfe78a4a008ba522b0360f4946ef988f8658f452d4cfe33495,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-450/template.json,450,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.7806698951721192,1.0708248481750489,0.7098450469970703,0.030434057665348974,0.018822277274779822,1.1611780390569153,True,True,914,1791,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,538348450cf9e16c0f7e6afd9c6c82a92432bb3d9f1fe1d3658b14ab5b3ffa77,375e6c3809c511d49511194fc2399d3f4e5a1cb331bb1b8fa83081bc5051b879,9128436aa7c50bec9b7aa5bfeac21afd02518406d8d14610965ea33c871f77d0
G-451,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-451.json,22,20,2,30,3,4,0,0,0,7,7,7,7,0,0,0,11,0.5238095238095238,3.142857142857143,4,1,1.0,7,0.3181818181818182,0.6363636363636364,4,9e7a958abce085cf8e85f2b390e84450bcb3c5c0fd2fb4f05871b3a6de7fb781,16b00914b26eb6989a1560391ed8624c493b832e670f3d13634f417c00a0421c,30c91d6157d0b607985e9093e739342a67a4996dc076175a0f314298be5383d4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-451/template.json,451,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.8489662866592407,0.8460683927536011,0.002897893905639548,0.036959989656503066,0.03686491615757849,0.009507349892457634,True,True,1227,884,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,fc4bf98e75d8f82022d1ea5241b264e99b926c4c742e44655adf252509938183,b7bea78622ae46b348a47b4be2a897694658b94c91960be47873c253d4195607,ac4b2206c9c90354bb6ed26ceb92cc03e8d0e84ce2d4704d43044a661e91e2fe
G-452,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-452.json,22,20,2,33,3,4,1,1,2,26,28,28,4,6,9,7,343,0.9074074074074074,24.5,27,1,1.0,11,0.5,4.636363636363637,23,71614977a88db502cd1b19840498bb364c4b2bf618201e5f3e3e5ec13592895e,75cbbe97869944a8090100483b41c8370c0bc4aa3b6a5e5099e7481c2c718d19,34af6853605a2458f9a6f4d257e9964b024ffd8bc0a36ce7cff0b89b0788f7ef,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-452/template.json,452,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,879,752,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,ec013fa6b7965dc530ab900c588782834e62aac9ed60ac6f1a1c85147805ccc6,9b9014c71fbbcb15c43f81a5ca9a98707598e23e3c08e4fbc3c4bbc7faf7bbdb,232d1e3fe6e32ed93c7772b1ee61dbbdf0c260b76ed148bfef85544955ac3863
G-453,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-453.json,22,20,2,53,3,4,0,0,0,14,14,14,3,3,4,4,80,0.8791208791208791,11.428571428571429,13,1,1.0,9,0.4090909090909091,2.3181818181818183,13,72678d8f1571ac8e83217bf8fa4deca962df3b61bec83ce55429217f358b813f,cd3e4d95d0b07a41e6ea11aca9a0e60c5cc38d1992cd6513d4d3ec85376aec41,2ed18bf703809e91d87bb778c88baa03ff064369eca71ab0483deaf2aeb94b24,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-453/template.json,453,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.19213315963745117,0.19213315963745117,0.0,0.0034870457983686566,0.0034870457983686566,0.0,True,True,428,165,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,de54770e7779a2026b4b1bf5083f99deeb91d0918b78edda5b4b3d8a2f111207,ce7f7176398a8225d30943579d6a8c283cd385b633180e9c54126bc25feff99f,c61bad579e61c489a56f36d513a36a48608e40f092b340a729f579514b40d526
G-454,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-454.json,22,20,2,39,3,4,1,0,1,12,13,13,6,5,1,0,63,0.8076923076923077,9.692307692307692,12,1,1.0,6,0.2727272727272727,1.5,9,59b62020442187e4059d0cf12c58c96efec68955a1d29df377603aa9ae00b3c7,789166e448e7959b6a001c82cffd935dd71cfd1686b3fac99686a166de4d94c3,e38828ca6a88fe96cbbf8a66e2375621436e40f4b54f86225836e3ceb4be8512,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-454/template.json,454,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,3.5895350103378294,3.581817710876465,0.0077172994613645685,0.16813492495098598,0.167745265769994,0.03896591809919858,True,True,389,984,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,412383d422f48f138a9f136cab1dd2e6e69f8c12c0224788454bb82555b9496e,f2c88ede70668c39b05dc98f2213f5f5dfb95c6e8289d8cb3727534a171420b7,1173e6bb5bba5abe941c35f721908be0bf916dd4b86f3b8d3f15cfdece32359f
G-455,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-455.json,22,20,2,49,3,4,0,0,0,8,8,8,4,3,1,0,24,0.8571428571428571,6.0,7,1,1.0,7,0.3181818181818182,0.9545454545454546,7,8b1baefafe0c122da057aeb634f1bcf49bc90b43575b9ef112def52bf992d4af,0519d640ff263834b313c7bfddd43d29095d064bb7664f0c050e74c4f5d4c46a,fa2a88fef34c29cdf59d05b55cbac6106247735dd7daa19d65f6ee5a4889af93,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-455/template.json,455,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.025109302520751952,0.025109302520751952,0.0,0.001107685979295398,0.001107685979295398,0.0,True,True,476,317,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,086cd1d502ab5ac4a38eaebe88f87b9b2d56cb451d7f2731858678ab516f988a,06dc5570b1aafa3683288b6f4cf65851e21cd6f473661645e7ad73fd0b835f30,ac9a55533f0cb1718a190932a5896661f75681c17cb44605234ed00a34f12f0b
G-456,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-456.json,22,20,2,60,3,4,2,2,4,104,108,108,9,24,38,33,5082,0.8795430944963655,94.11111111111111,106,1,1.0,13,0.5909090909090909,18.954545454545453,77,e76ee0ee127e2b03f59c30fbb9482307487c48efb95d0be52057749760614f88,aba092ffe79d3ba0ae82aa2ace08c01ba4ad2246b4484833e0a034240dbc5433,d5815d65e6a55f6094e1c92947b4b5eafa9c5fc5f00d36db5c12b9b04f74faa6,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-456/template.json,456,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,3.179837142944336,2.9152926750183106,0.2645444679260254,0.03228267910831115,0.029557974345588222,0.27247047627229315,True,True,604,768,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,b3332890edaab83667f46d6ee31ebf170b6b5d033a96136dd19f199a7e0fb7f9,3dc58ab15d8b1e89e8c61e763fa8f7fe10a9aeb492998cfcb648351d5d72c83f,640e4045bd27b08641eae992055c0c1267a3a983c9a05011deb9321da17f7df6
G-457,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-457.json,22,20,2,24,3,4,1,0,1,11,12,12,4,3,3,1,56,0.8484848484848485,9.333333333333334,11,1,1.0,6,0.2727272727272727,1.6363636363636365,10,e4accb1174bd20c293c45209f2fdd6def8ec2adb84fbfff71bcee33fc01b12b2,f9e33d1149ecec0934c9bb825f29070e5379633b4be0e329d096e95e623944de,9b5c8aecf55740978943887f704e864525ecbf5f5ec3dcb1acc0de1a6e187890,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-457/template.json,457,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.44799308013916017,0.44799308013916017,0.0,0.01040088180489095,0.01040088180489095,0.0,True,True,728,1695,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,3408f317b60ce5903e168f205228e4a2a99ca1980a5e589b543562a863378812,49f46d878b076f19a440c3426f99b040cde76282cbb69ef98d21fad7408e7005,5176c23a28da812adfbe3052baaa6b8a3276a7f3b03a3c91d7890d025d1665e2
G-458,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-458.json,22,20,2,31,3,4,1,0,1,12,13,13,5,5,2,0,61,0.782051282051282,9.384615384615385,11,1,1.0,6,0.2727272727272727,1.5909090909090908,9,4fa032fab99ed02caaf9f8b1aef864ded2cc108ee5d0e28664518e5e4f5e2109,afae0f12c94afa98ac10b1e66a2a3df0bcc73775849a55aca4a2a7d62fcd6253,1383ae7e2411d7905f1436c88dd281dd142e0148f203acb8be4ec3e37347c295,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-458/template.json,458,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.46968470287323,0.46968470287323,0.0,0.024255266586464708,0.024255266586464708,0.0,True,True,721,1743,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,77015cb0b530abb31abd1cd3af93670c314d66cdccc9c2a293351e88d4c2739e,703a05e20ccdf6098b5455ec44231c8778827ff2b8e76476441cf7956da350df,99661944a7329d6ad5a2caebf08dac3fdb4ddeb8b71210fd96ad03ef5ab99aa6
