topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path,manifest_index,data_seed,sample_size,training_size,validation_size,test_size,theta_seed,gurobi_seed,max_epochs,metric_stride,early_stop_patience,early_stop_min_delta,protocol,regime,test_gap_2stage,test_gap_spoplus,delta,test_normalized_gap_2stage,test_normalized_gap_spoplus,normalized_improvement_pp,two_stage_early_stop_triggered,spoplus_early_stop_triggered,two_stage_stopped_epoch,spoplus_stopped_epoch,weak_label_class,weak_label,weak_label_threshold,label_protocol,test_hash,train_prefix_hash,validation_hash,selection_category,selection_category_index,seed42_normalized_improvement_pp,seed42_test_normalized_gap_2stage,seed42_test_normalized_gap_spoplus,reference_test_seed,repeat_manifest_index
G-751,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-751.json,22,20,2,9,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,510d7ac5b00e7e0db39b0f6e8cf9b0c773461512d2d336cd4f417deb4729b9c3,146e5a279c6019ea2da3795468934d22883801b0f8c6290dda96509bea0431d6,0bc13d15ce259899b8d6e4d5792d174fbce775cbed58c8abc8bcaf76c1448fb1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-751/template.json,751,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,2163,66,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,f6d0d87504d5fe6b841f48d70ad7aaf75e7cce776f6e84b09effe205453d43ce,71a5d3ab186d424b5ecf3241747b995df75b0877120d8bf8e4709b95ef8672fe,ece558d7093c7996f6d17b1bdf812f747cb98a60c2bd9f7e17529b4f40952ecb,ceiling_zero,0,0.0,0.0,0.0,42,0
G-781,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-781.json,22,20,2,16,3,4,0,0,0,3,3,3,3,0,0,0,1,0.3333333333333333,0.6666666666666666,1,2,0.6666666666666666,5,0.22727272727272727,0.2727272727272727,2,ce4c099532751d56614d11cd6bff6c68de298fcbaa150db5c27b001a59f3d0d6,6cc466d69ecfe7119517b8b22aa65427985311d860832f4a77ba139a45dc301a,8a0844f6934d888c7e0f164ffdfa3037580f4754ccd586d7aa135cb967566c36,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-781/template.json,781,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.40914009618759156,0.03141790246963501,0.37772219371795657,0.04161523535820284,0.00389479672535429,3.772043863284855,True,True,417,216,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,d3dd0347ef55ff2033ceb07b0c44eef4a187d1ad83529a3978b3fc319ea9ae2f,aef9ac7f203a4702450f5960e55fc85d245b2148e16becf6e8258ee56fb899c8,c28bcd7d69bd1aeb4002592082442e3bf0f8a5f5cd7862b263efa536560bddf7,material_positive,0,3.772043863284855,0.04161523535820284,0.00389479672535429,42,30
G-242,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-242.json,22,20,2,22,3,4,0,0,0,6,6,6,3,2,1,0,12,0.8,4.0,5,1,1.0,6,0.2727272727272727,0.7272727272727273,5,599a38c863cf4bbbb9b8ef7a50c69a4a1ceee7768c5770eedf70fb6cd3a74b20,20008e9eaf472bf12b56a54694fcdb212f91bae7d7af8f1298e79862c213def8,faaac24868b392d9ff574d78c6b1d08ee6402a2f35688ee84d64a541c5aaf243,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-242/template.json,242,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.937503894329071,0.5848699855804443,0.35263390874862666,0.07689900240909552,0.05256311940278492,2.4335883006310595,True,True,1311,113,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,40718f8de185d54699790c3e26878c225134601857d3a2b633ba07322ca57e13,54604aa45898c1bc598db798b8c09016897d763287a10a1d31465c17ffe4cc84,01bbbc0c7ed4915e782058a29f9dfcccac93c3310983514c805510bc9a05b856,material_positive,1,2.4335883006310595,0.07689900240909552,0.05256311940278492,42,31
G-480,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-480.json,22,20,2,41,3,4,0,0,0,9,9,9,6,3,0,0,24,0.6666666666666666,5.333333333333333,7,1,1.0,8,0.36363636363636365,0.9545454545454546,7,f24849ad1ee8bbb801b08cd0eb45c99f862f2557e229f6d436d54df2f3b1e9ba,14e1328216bd5457a1ee2cd7dc7e06658db4b74a72ac2f92e2b2a62f63476719,e0d8ef4452913fbb473e88a4913ab30fa9a58d9cc79976becbad8bbc1ed27b56,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-480/template.json,480,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.5787804832458496,1.37863938331604,0.20014109992980966,0.07191532963306856,0.0637934072394308,0.812192239363775,True,True,538,788,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,4f0fd6534f4cefa574b2a954eb95e68a6dc3b0374af28a8cd6832f52318a7491,28a2575574aac55de3d6d001414a3f51cbea9d2c836565b1a8ea2fdbbd77327d,6040bd522769f99579c8ed6604148a8223895d1099b4a6dc948ac5797b8e855f,material_positive,2,0.812192239363775,0.07191532963306856,0.0637934072394308,42,32
G-974,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-974.json,22,20,2,37,3,4,1,0,1,11,12,12,4,7,0,0,33,0.5,5.5,8,2,0.9166666666666666,12,0.5454545454545454,1.4090909090909092,8,0276ff743998374e8280243f64d2fddaa027523406e5f22418318dd701ff27fc,d17399487b122172c23b0fc18f974a6620597bef1b874f9616937cac66f4531e,97e0f545b0d945dba102ce3303302e46187a7075f22f6e18b98ffcb2fbece2b4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-974/template.json,974,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,8.582531896591187,0.5546513118743897,8.027880584716797,0.17343453944507992,0.011729668339468223,16.17048711056117,True,True,908,2402,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,3235ed83e31a0af73be9174056a20145af33f29a32734978d8c463dfa6e8f979,d98f7d752eafc9b1cfc21c4719c86f4f25c9bd4b2d0f3f2caff6df20f92904c4,22cb1b56b12e1356c7a3d3e846a21ab071de29186ae2ff5ef3c3bf612de9fc27,material_positive,3,16.17048711056117,0.17343453944507992,0.011729668339468223,42,33
G-428,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-428.json,22,20,2,42,3,4,0,0,0,16,16,16,12,4,0,0,69,0.575,8.625,11,1,1.0,13,0.5909090909090909,1.6363636363636365,11,29a937e96bedc8b9df9496089f044362dab78d2574f74f8f9613f1adbb10fef8,4f93f0fe8b458c22974eaf44082fefa67cfb025edf4fba045e063eff72ee8a8f,e8853338772eac45687513a35d0cae06c85842eac58e693dc2070bf6230dcb0e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-428/template.json,428,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.3865693359375,1.3043918380737305,0.08217749786376949,0.03974476694674771,0.037583685931894296,0.21610810148534124,True,True,705,1164,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,61d53ca011434500e107e2ec8173c7d0aaf09ffee53d1f976e3ab14662558c03,a96c702be10d966837ddb2a7700d26e58464fdf56545d28f6fcf739573e84ef9,9c1bab6ae30ceb57990337e0f9fe81946a09e8de18cb877c1f8adba0e50a063f,material_positive,4,0.21610810148534124,0.03974476694674771,0.037583685931894296,42,34
G-249,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-249.json,22,20,2,32,3,4,0,2,2,17,19,19,4,4,5,4,123,0.7192982456140351,12.947368421052632,17,1,1.0,10,0.45454545454545453,3.0,11,93c31262926a34a9926e7bd7fd0bd27bf22cb85defbcbe59beba909b9f6c9cf7,21dc2819f797a4034cd5b805be14f329af6d1baa155aa2d150105e84669d31e2,2895d3559acafc63573d812b49f1236c25ee1973f278285949a77a4a8665d963,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-249/template.json,249,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,7.656257997512817,7.1223137683868405,0.5339442291259768,0.12677922571323258,0.11781438927414166,0.896483643909092,True,True,834,363,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,f94e06d8f4f642a3d0c991c72322e31b60468e90d19686b02bae36ec47bea758,993844b52bc70444d0ef510e10228ab18c3b8b344eeef1d159c2a8d3d206289d,ed8a3a5a655ceccfbe41c0c102b137695fce6998d9c839f0ed69753f2e1974c7,material_positive,5,0.896483643909092,0.12677922571323258,0.11781438927414166,42,35
G-710,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-710.json,22,20,2,46,3,4,1,1,2,21,23,23,4,7,2,8,218,0.8616600790513834,18.956521739130434,22,1,1.0,10,0.45454545454545453,3.727272727272727,20,48b26a4ecc56ceb0b5562d016ccdcff483287ad27a3a08c7a9c539defec6fd9e,069907734186e797b2d38e12fae6303367c5d782014be830f701054e593e7e97,f91b0238f1762b54c5266302b221deb21bdcd279e6edcee1041603435182b1d7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-710/template.json,710,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,3.807708564758301,1.5274376411437989,2.280270923614502,0.05988423182862343,0.023866970609313583,3.601726121930984,True,True,1112,1041,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,9bf57f0dfb373099d9996eb473281929188c04900fee0e7988b6b86c5a90d199,1742e031653335b021e5e1e25fc9e0e17dd38013cad84b9e90bc15cb471dfa17,a899eaa1c5a2ea548d5cd57a89ad218cfb2db4c406ec69a52a7e1b73ad874764,material_positive,6,3.601726121930984,0.05988423182862343,0.023866970609313583,42,36
G-790,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-790.json,22,20,2,47,3,4,1,0,1,32,33,33,6,11,10,5,443,0.8390151515151515,26.848484848484848,30,1,1.0,10,0.45454545454545453,5.090909090909091,28,a21a77d34431607bde9459909bcabf856583e9e6827522275748f06a797e2536,42bd13ab0a3736ff4b380809f372f7ccfbdedec085ecadcc898266759dca4661,999bc6c8a25019a7e3cd24ea3141a8fe7c67eca007153e88c5401f4a24cc406d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-790/template.json,790,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,5.198958284378052,0.3619410667419434,4.837017217636109,0.10828120945046883,0.008474174395041494,9.980703505542735,True,True,627,1137,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,1f87b302b5ae19a9b7c8182190435074058d0209df6c46e8f4884a7d8e248650,4dc38528f8f2c4a24d1d7f31f7f968c27791fb4e5fe18748fc0771cdcc71adec,b6e347593f39a0cc1861e1f4588162a0ce3f8f72fa350d736e66d03ffd8a625e,material_positive,7,9.980703505542735,0.10828120945046883,0.008474174395041494,42,37
G-966,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-966.json,22,20,2,48,3,4,5,0,5,40,45,45,4,7,13,16,835,0.8434343434343434,37.111111111111114,43,1,1.0,11,0.5,7.7727272727272725,35,fcdefa22d47b69249af6def32b118b48898694faa19b92b43c26aa12d9d73f94,c14fd57f61b8f7f503bcc2b4037c8afb240e6ae889e5beede28296b3e521263d,8aa0dc41780eb4341f58217523b720b28c56e520327f81ffeddf58174147bfad,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-966/template.json,966,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.67264457321167,4.357671600341797,0.3149729728698736,0.06306915449941881,0.058853661259158876,0.42154932402599377,True,True,786,389,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,61f555c00443e05fa36e8379d33b272ff948347ecdce44b4bebd6550cfc237dc,e8ac5f990045cdf827bdd4995a6cf118cb17445e7cc9e3c207aef52a2ff99d2f,83d18556a69f47420e3b87d0d7cb31561d32c48fc06948d6cbc821d2cfd35ac0,material_positive,8,0.42154932402599377,0.06306915449941881,0.058853661259158876,42,38
G-576,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-576.json,22,20,2,64,3,4,3,2,5,168,173,173,12,29,56,71,13283,0.8927947304745262,153.56069364161849,168,1,1.0,13,0.5909090909090909,31.90909090909091,135,af1bb680014c76fa88df33ac763dcf8de565935c02bcb1d0fa3bcd763eec30c3,25d5d6ee6392dc0f11f3b8b670f8fc9a1e440108a6d0db57c2ef7a3dcc6ec768,f8210cdbb2d42d112ad77124c3827a89230c7c5bcdd7f6f997d61bc90eafc0fa,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-576/template.json,576,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,7.276970512390137,4.530615074157715,2.7463554382324222,0.10028338380483155,0.06190109941347778,3.838228439135377,True,True,595,180,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,a95c825ed1df0d30d7122a0c45ec5c8381cdd63211eaa2dd0b78f49bcb4ebfee,a5a20ce22f6fbfba06e30cf07d626e2945d742b7470471e4a2a0bfb1b530086a,c0851c0cb28d1ce9b40e26b4b76d01026f2883b0361978650b899fe8c1dc7d12,material_positive,9,3.838228439135377,0.10028338380483155,0.06190109941347778,42,39
G-617,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-617.json,22,20,2,26,3,4,0,1,1,3,4,4,3,0,0,0,2,0.3333333333333333,1.0,2,2,0.75,7,0.3181818181818182,0.4090909090909091,2,d782d6b1affa9aafedbe558849bea6728914fefa8aa8962d44bf2ae443a60e50,65ce6cfaf0b0e0837a6cfef36faf830b9bb7576a4da4fe5a6da3306c238e9a5f,ef72c89fc5a4c5eb73e0749a57a9d5809a2111d95beb5d3a92e08c33e06f36df,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-617/template.json,617,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.586719087600708,1.6649310874938965,-0.0782119998931885,0.04277078542026373,0.04492484823874234,-0.21540628184786095,True,True,258,45,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,abbf781039f72431d9821262575a6e28bbe9308153991fd01bfa382cbfad94a9,d9cb1c1270f1c8b1ffa9325735c76728dff82fe76b6e17cf42fe3ccf9582905e,1d2f12f2cd3347b0e07fb84913a3d2206b7ff2ce698379f769af0767a5313b1e,material_negative,0,-0.21540628184786095,0.04277078542026373,0.04492484823874234,42,40
G-158,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-158.json,22,20,2,19,3,4,0,0,0,7,7,7,2,3,2,0,9,0.42857142857142855,2.5714285714285716,3,2,0.5714285714285714,9,0.4090909090909091,0.9545454545454546,4,364eaef7b40e61eccb3f84386d7fb5eb6a84c6c0c1b6e2606d512567cd161557,e198a17c3d6faec58bca2b22b838210954dc728bc4c1a43278e8ad5256bd8263,3ea1ae561651ac529b0d70f5c1e931d48eec11dcb4e13d1a758aacb8c07d6329,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-158/template.json,158,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.5773065948486328,0.6764446201324463,-0.09913802528381355,0.012115762956157619,0.014116408722384545,-0.2000645766226926,True,True,1223,310,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,3ca6c1ecb94136b7ddb15b941492ef2ef224e718a769888a10bbf42cbd6e3efb,17cd309f0169cfb12a68503a9c0d3b0f1d2db41e4e2a76e9aee46290c65bc085,1342890a63935c11b11b936ec0d7d7a5fd33f58547a530fcd0c5a1b80d40c3a9,material_negative,1,-0.2000645766226926,0.012115762956157619,0.014116408722384545,42,41
G-900,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-900.json,22,20,2,36,3,4,0,0,0,9,9,9,5,3,1,0,22,0.6111111111111112,4.888888888888889,7,1,1.0,7,0.3181818181818182,1.0454545454545454,5,bed2060d964c451aa3aea0e82df951671394359f3f0cbba4f0e3178257d11c98,48a85ded0dad7367a07f3e1eb7f766efd112ed1c68e8dae2a6b63c8daa6f97ae,60cd6c10646ddbc4dd928d059863c6321f46cc0ac39b1105f024e5bf1745d69c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-900/template.json,900,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,2.3625450315475462,2.4580171375274658,-0.09547210597991951,0.1050678282412316,0.10885832853408078,-0.37905002928491777,True,True,347,226,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,a23d8cfd640790094a6f71c7026a27a9e6bc16931a9529c581bc814e0fa55acc,4eea6dbb639907979c0af7ef156a1bc30798c245c768e734eeb6228481b792bb,ef16085b45fc6adbfd217af58ead4c69db2b21a8ba9a703c00112c5685ed2347,material_negative,2,-0.37905002928491777,0.1050678282412316,0.10885832853408078,42,42
G-383,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-383.json,22,20,2,38,3,4,1,0,1,10,11,11,2,3,4,1,40,0.7272727272727273,7.2727272727272725,10,1,1.0,9,0.4090909090909091,1.6363636363636365,8,bd4a3765c5524f575588f4e53b75d0eab05feced3c22323ee3216f35fc6a3f8b,b1b7baca01edc56f534748f0662084a3ecd4f4db71fef04686f14dab359c03a3,116fd3db0f33e372862e92f2e23f70b7f291e9098d35819f249be590907a0eb5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-383/template.json,383,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.501223304748535,1.7111368141174317,-0.20991350936889663,0.027225459779336963,0.030734077536872042,-0.35086177575350785,True,True,1214,164,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,33ecf8b65e047d6e8e7caf1c3f96224ac1d6bc4fb9a6b6164fb52e3d78960574,3f3ecd807f737932def2279b6516d6f32d42d820a719a45dbb6f06f26ce508a8,648b8d725b7cea7d2a9b3c58d18ef7c9c8de44e9729a9ba515883f24965935b4,material_negative,3,-0.35086177575350785,0.027225459779336963,0.030734077536872042,42,43
G-526,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-526.json,22,20,2,37,3,4,0,0,0,19,19,19,9,4,6,0,122,0.7134502923976608,12.842105263157896,16,1,1.0,10,0.45454545454545453,2.4545454545454546,12,2f1e3d351809cb002981502f70f3a2762e24aba4635a86a3348429642de68df7,0ff13490027aa83d9e0481dc097183638130b7fcfd7b679e5cea5d92d5e7e714,19dfb2dc28de3dc8dce2fd789c5e4545620efefba5c061a0ba5db22b5a1b152a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-526/template.json,526,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,7.351081697463989,7.398931900978089,-0.0478502035140993,0.2058148700488653,0.20733156567099167,-0.15166956221263628,True,True,807,63,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,e0b885a42edba923a0f93aed9da520011bc1b635c4c3a766ea0254f2f83cbd4c,4b32a1a37e895fb20949b9821ee130e8ba40972d187a22981c146ac059783926,e4e29683c8c1b7816d3967070f8c602462aa757126f26d905c1d5c9ed417fff7,material_negative,4,-0.15166956221263628,0.2058148700488653,0.20733156567099167,42,44
G-514,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-514.json,22,20,2,37,3,4,1,0,1,22,23,23,7,8,5,2,209,0.8260869565217391,18.17391304347826,21,1,1.0,9,0.4090909090909091,3.1818181818181817,19,092c41ab17348903c892b8c17888e2f329a2acd7a166989ec982beb2e9ff07bf,3c12677f2aa2671f77a90f5b062ad48deed6a0726bdf09dfba876eba5b92046a,2e3aaa948ac3315ec78ba5cb337d9d0254d07adc13e76dbfc4e980b900ce8251,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-514/template.json,514,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.020835307121277,4.148263701438903,-0.12742839431762665,0.18266842212470863,0.18863404914075,-0.5965627016041364,True,True,445,64,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,fb861867d2a085db89aa8e51d7aa6855e4600ff9ceb862f83e7ac0c2e76677d7,04c9ccfd3982b3367cf89e5460ebd4a1c7ba52c02c76fdf68ad55c1e66ac7906,fb37dbefc317cde8cd534606476fb7a854a6f03ac060a12932d202dfb007da81,material_negative,5,-0.5965627016041364,0.18266842212470863,0.18863404914075,42,45
G-750,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-750.json,22,20,2,46,3,4,2,0,2,28,30,30,8,10,7,3,325,0.7471264367816092,21.666666666666668,28,1,1.0,10,0.45454545454545453,4.2272727272727275,17,f6e3853f89a855119cfb0ba7c09102ecc3af5318ccd9e882d09f0ffb5f4fc49f,6625dd9c3c2e1ceeefba3db798636d53061b823d3c775c11de71542d6c3065ea,ba5bb228d019dd811a1cde893fe3ba7f1c4ec70e6cddd76c2851fbaf0913e730,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-750/template.json,750,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.289900203704834,1.4036368141174316,-0.11373661041259764,0.018663715723799098,0.02010522731546876,-0.14415115916696608,True,True,738,3533,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,77882109c6aba7821dca528ab02f2161ef1540f6c2a0095564b734d6b0499086,d690db89c16c1d9967aacc05b1a2853433900a525fc76daa7c111d5a97b09c58,405bac37080ec14e98ebb648b4f1ef225e8cd698278311869b4b1daed6fd6ff1,material_negative,6,-0.14415115916696608,0.018663715723799098,0.02010522731546876,42,46
G-836,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-836.json,22,20,2,58,3,4,0,0,0,39,39,39,10,15,12,2,469,0.6329284750337382,24.05128205128205,32,1,1.0,14,0.6363636363636364,5.590909090909091,21,2cfe765603aedda68189d6056da1b9d9c1d8aa3e0c1a4aff246eb422d4eea185,d9e23c9965f81937ab394f01c5df6410a02370ead772edfac05095fd1540978d,864a30aab5da6f4de56ff3ab55b975c115cde8c939b0f88e69a3e350bb93dd20,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-836/template.json,836,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,9.428214792251588,9.54879761314392,-0.12058282089233252,0.14734142051027635,0.1492797450608724,-0.193832455059606,True,True,297,33,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,5f5986428fb5a622b4e2a5f9faf26d118de336baa15feac310fafee1bd80fe13,1297ca353c3cf409b925fd13d4c0099d1051a4ed2547f8c67ea7529526080801,206048a324b18dc1e57b085e2f9132f386733b43d00f48500adf5dd575cc7308,material_negative,7,-0.193832455059606,0.14734142051027635,0.1492797450608724,42,47
G-577,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-577.json,22,20,2,44,3,4,3,3,6,41,47,47,4,9,14,14,955,0.883441258094357,40.638297872340424,45,1,1.0,13,0.5909090909090909,8.0,37,6f5fcdcb652b8dc6a2436473ecea5bae70053340186f59add85910e60f7dd1cd,cd288f147305e34cf09a1c3796b02ae9665ea876b8eaaea9b9b1c6e6d74ad016,699e7fdffee3282a49a6ec28b186d90ba258d37cfe827d7c2977211ed2028b35,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-577/template.json,577,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,2.561546333312988,2.6987171173095703,-0.1371707839965821,0.02711510644704199,0.028839078791727455,-0.1723972344685465,True,True,851,329,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,76388052e48c86e2c82776863b70e10f78a44c3f5d9a24973c012526901b3b15,25e83eebaa97b3d6f92bb2db22d006883ed45ebda97a00346efed535536f9933,2651c7d3d90ccafd663d2551a082922b37ea448cb046436f6c8319c18938bcbb,material_negative,8,-0.1723972344685465,0.02711510644704199,0.028839078791727455,42,48
