graph_id,num_nodes,num_edges,density,mutual_pairs_2cycles,directed_3cycles,weak_components,strong_components,largest_wcc_nodes,largest_scc_nodes,largest_scc_frac,mean_total_degree,max_total_degree,total_degree_gini
G-1992.json,53,293,0.10631349782293179,17,39,1,19,53,35,0.660377358490566,11.056603773584905,39,0.3811578337304398
G-1994.json,53,174,0.06313497822931785,2,6,6,34,48,19,0.3584905660377358,6.566037735849057,20,0.4038169594448059
G-1998.json,53,262,0.09506531204644413,2,6,1,38,53,16,0.3018867924528302,9.88679245283019,30,0.33126890393201786
G-200.json,53,201,0.07293178519593614,4,10,4,33,50,21,0.39622641509433965,7.584905660377358,28,0.42720360461841733
G-201.json,53,213,0.07728592162554426,1,6,4,39,50,15,0.2830188679245283,8.037735849056604,27,0.40154132341217114
G-206.json,53,284,0.10304789550072568,7,24,1,27,53,27,0.5094339622641509,10.716981132075471,31,0.3578262024980069
G-209.json,53,228,0.08272859216255443,8,16,2,26,52,28,0.5283018867924528,8.60377358490566,31,0.41790797749089703
G-217.json,53,277,0.10050798258345428,8,17,5,31,49,23,0.4339622641509434,10.452830188679245,24,0.332811116408964
G-223.json,53,214,0.07764876632801161,3,4,2,43,52,9,0.16981132075471697,8.075471698113208,26,0.3996649620878152
G-224.json,53,305,0.1106676342525399,4,18,1,27,53,27,0.5094339622641509,11.50943396226415,33,0.32285802660068047
G-228.json,53,258,0.09361393323657474,1,3,1,39,53,15,0.2830188679245283,9.735849056603774,35,0.35732046219101943
G-229.json,53,158,0.057329462989840346,2,5,6,45,48,9,0.16981132075471697,5.962264150943396,21,0.46429424408884645
G-23.json,53,248,0.0899854862119013,9,21,1,31,53,23,0.4339622641509434,9.358490566037736,39,0.3966828971393792
G-234.json,53,240,0.08708272859216255,3,8,2,40,52,13,0.24528301886792453,9.056603773584905,31,0.36674528301886794
G-247.json,53,273,0.09905660377358491,1,1,2,45,52,6,0.11320754716981132,10.30188679245283,27,0.327251364987214
G-255.json,53,229,0.08309143686502177,5,4,4,41,50,13,0.24528301886792453,8.641509433962264,28,0.40636071516849304
G-257.json,53,215,0.07801161103047896,5,7,3,37,51,17,0.32075471698113206,8.11320754716981,24,0.3989469065379552
G-262.json,53,230,0.08345428156748912,2,2,2,47,52,7,0.1320754716981132,8.679245283018869,31,0.403363412633306
G-270.json,53,239,0.0867198838896952,6,2,3,35,51,18,0.33962264150943394,9.018867924528301,23,0.32943869898160577
G-283.json,53,246,0.08925979680696662,7,22,1,32,53,21,0.39622641509433965,9.283018867924529,26,0.385105077465869
G-285.json,53,291,0.1055878084179971,13,36,1,20,53,34,0.6415094339622641,10.981132075471699,39,0.369966932503404
G-287.json,53,319,0.11574746008708273,10,19,1,33,53,21,0.39622641509433965,12.037735849056604,29,0.33914946471875557
G-292.json,53,150,0.054426705370101594,1,1,5,49,49,5,0.09433962264150944,5.660377358490566,17,0.4436477987421384
G-30.json,53,198,0.07184325108853411,1,0,2,52,52,2,0.03773584905660377,7.471698113207547,26,0.366399847531923
G-313.json,53,212,0.07692307692307693,7,12,2,33,52,21,0.39622641509433965,8.0,27,0.381185475258099
G-317.json,53,259,0.09397677793904209,10,25,3,26,51,28,0.5283018867924528,9.773584905660377,31,0.4051140088875938
G-318.json,53,228,0.08272859216255443,2,8,1,29,53,25,0.4716981132075472,8.60377358490566,30,0.3792618338298577
G-322.json,53,224,0.08127721335268505,10,17,3,33,51,21,0.39622641509433965,8.452830188679245,30,0.4203167115902965
G-323.json,53,250,0.09071117561683599,6,7,2,41,52,12,0.22641509433962265,9.433962264150944,28,0.3698867924528302
G-326.json,53,195,0.07075471698113207,5,6,4,39,50,14,0.2641509433962264,7.3584905660377355,28,0.4126753749395259
G-327.json,53,276,0.10014513788098693,7,12,1,39,53,15,0.2830188679245283,10.415094339622641,31,0.3633442712605961
G-330.json,53,242,0.08780841799709724,3,3,3,37,51,13,0.24528301886792453,9.132075471698114,25,0.3804771557773273
G-333.json,53,231,0.08381712626995645,3,0,2,48,52,4,0.07547169811320754,8.716981132075471,28,0.3924691660540717
G-334.json,53,310,0.11248185776487664,18,47,3,26,51,27,0.5094339622641509,11.69811320754717,40,0.3446135118685332
G-337.json,53,258,0.09361393323657474,5,17,1,25,53,29,0.5471698113207547,9.735849056603774,36,0.3867193213397689
G-338.json,53,172,0.062409288824383166,2,0,7,45,47,9,0.16981132075471697,6.490566037735849,22,0.4419701623519087
G-340.json,53,270,0.09796806966618288,7,19,1,25,53,29,0.5471698113207547,10.18867924528302,40,0.37365478686233405
G-350.json,53,246,0.08925979680696662,3,3,1,44,53,7,0.1320754716981132,9.283018867924529,35,0.389937106918239
G-365.json,53,263,0.09542815674891146,4,7,1,36,53,18,0.33962264150943394,9.924528301886792,27,0.3668125403544013
G-375.json,53,239,0.0867198838896952,5,4,3,37,51,17,0.32075471698113206,9.018867924528301,29,0.4017525854582774
G-388.json,53,224,0.08127721335268505,5,10,2,34,52,20,0.37735849056603776,8.452830188679245,31,0.40902964959568733
G-389.json,53,356,0.12917271407837447,14,46,1,26,53,28,0.5283018867924528,13.433962264150944,46,0.3261606953572186
G-39.json,53,190,0.06894049346879536,2,1,5,43,48,10,0.18867924528301888,7.169811320754717,25,0.435253227408143
G-392.json,53,296,0.10740203193033382,3,12,2,28,52,22,0.41509433962264153,11.169811320754716,27,0.34478582355940846
G-393.json,53,205,0.07438316400580551,3,6,2,36,52,18,0.33962264150943394,7.735849056603773,30,0.4072710538426139
G-4.json,53,235,0.08526850507982583,9,21,1,25,53,29,0.5471698113207547,8.867924528301886,27,0.40361300682456847
G-407.json,53,213,0.07728592162554426,3,4,1,41,53,13,0.24528301886792453,8.037735849056604,24,0.3867481619275401
G-411.json,53,289,0.10486211901306242,15,43,2,30,52,24,0.4528301886792453,10.90566037735849,34,0.3657374159430698
G-429.json,53,272,0.09869375907111756,6,6,2,32,52,22,0.41509433962264153,10.264150943396226,32,0.3556465038845727
G-43.json,53,217,0.07873730043541365,3,8,2,27,52,27,0.5094339622641509,8.18867924528302,34,0.39796539431353795
G-432.json,53,173,0.0627721335268505,2,0,7,51,47,2,0.03773584905660377,6.528301886792453,22,0.4444323263169375
G-433.json,53,206,0.07474600870827286,6,12,1,36,53,18,0.33962264150943394,7.773584905660377,30,0.3881663308298223
G-435.json,53,218,0.07910014513788098,1,4,2,40,52,10,0.18867924528301888,8.226415094339623,27,0.3545958109745543
G-437.json,53,239,0.0867198838896952,4,19,1,33,53,21,0.39622641509433965,9.018867924528301,32,0.3553327544012
G-438.json,53,325,0.1179245283018868,15,17,1,32,53,22,0.41509433962264153,12.264150943396226,35,0.35872278664731494
G-440.json,53,240,0.08708272859216255,1,3,1,44,53,10,0.18867924528301888,9.056603773584905,28,0.39040880503144654
G-445.json,53,247,0.08962264150943396,6,18,1,25,53,29,0.5471698113207547,9.320754716981131,31,0.32961576655717667
G-447.json,53,269,0.09760522496371553,6,11,2,34,52,20,0.37735849056603776,10.150943396226415,31,0.33976292347618714
G-449.json,53,238,0.08635703918722787,3,2,2,45,52,6,0.11320754716981132,8.981132075471699,30,0.42286348501664817
G-451.json,53,228,0.08272859216255443,5,3,3,38,51,16,0.3018867924528302,8.60377358490566,24,0.3951506123800066
G-457.json,53,303,0.10994194484760522,14,35,2,22,52,32,0.6037735849056604,11.433962264150944,35,0.33526371505075037
G-460.json,53,253,0.09179970972423802,5,12,2,26,52,28,0.5283018867924528,9.547169811320755,24,0.351331195465732
G-466.json,53,219,0.07946298984034833,2,5,1,31,53,23,0.4339622641509434,8.264150943396226,32,0.3517704833290256
G-468.json,53,208,0.07547169811320754,1,5,2,39,52,15,0.2830188679245283,7.849056603773585,25,0.37971698113207547
G-469.json,53,231,0.08381712626995645,7,5,5,38,49,16,0.3018867924528302,8.716981132075471,24,0.36829208527321733
G-471.json,53,192,0.06966618287373004,4,13,3,36,51,18,0.33962264150943394,7.245283018867925,27,0.4325864779874214
G-476.json,53,213,0.07728592162554426,2,3,3,29,51,25,0.4716981132075472,8.037735849056604,29,0.39250597927185754
G-484.json,53,228,0.08272859216255443,7,11,2,35,52,19,0.3584905660377358,8.60377358490566,29,0.3602284011916584
G-487.json,53,255,0.09252539912917271,6,15,1,38,53,16,0.3018867924528302,9.622641509433961,36,0.4101368849426563
G-490.json,53,413,0.14985486211901305,19,31,2,28,52,26,0.49056603773584906,15.584905660377359,39,0.2891406642605875
G-493.json,53,245,0.08889695210449927,7,25,2,27,52,27,0.5094339622641509,9.245283018867925,28,0.3777435502502888
G-497.json,53,183,0.06640058055152395,1,0,7,52,47,2,0.03773584905660377,6.90566037735849,22,0.40993916898649346
G-501.json,53,216,0.0783744557329463,2,6,2,32,52,22,0.41509433962264153,8.150943396226415,28,0.3466107617051013
G-505.json,53,302,0.10957910014513789,7,6,2,38,52,11,0.20754716981132076,11.39622641509434,32,0.35286767462201674
G-507.json,53,220,0.07982583454281568,3,7,2,39,52,15,0.2830188679245283,8.30188679245283,26,0.4135506003430532
G-509.json,53,175,0.0634978229317852,2,2,3,38,51,12,0.22641509433962265,6.60377358490566,29,0.39191374663072776
G-51.json,53,166,0.0602322206095791,0,0,3,53,51,1,0.018867924528301886,6.264150943396227,24,0.40781995908160945
G-511.json,53,245,0.08889695210449927,9,12,2,27,52,27,0.5094339622641509,9.245283018867925,37,0.3935309973045822
G-514.json,53,196,0.07111756168359942,3,10,5,37,49,17,0.32075471698113206,7.39622641509434,20,0.39016172506738545
G-538.json,53,216,0.0783744557329463,5,11,2,37,52,17,0.32075471698113206,8.150943396226415,29,0.3939552760307477
G-539.json,53,188,0.06821480406386067,2,2,6,40,47,13,0.24528301886792453,7.09433962264151,24,0.4219189080690486
G-54.json,53,257,0.09325108853410741,6,4,2,40,52,14,0.2641509433962264,9.69811320754717,24,0.3282431539534542
G-541.json,53,341,0.1237300435413643,11,21,1,27,53,27,0.5094339622641509,12.867924528301886,35,0.3150002766557849
G-542.json,53,269,0.09760522496371553,8,20,2,31,52,23,0.4339622641509434,10.150943396226415,34,0.38381146103668373
G-543.json,53,156,0.05660377358490566,3,3,2,43,52,10,0.18867924528301888,5.886792452830188,21,0.3627237542331882
G-546.json,53,215,0.07801161103047896,5,7,1,35,53,19,0.3584905660377358,8.11320754716981,38,0.40491443615620887
G-548.json,53,287,0.10413642960812772,7,20,2,31,52,23,0.4339622641509434,10.830188679245284,32,0.3692064952994543
G-552.json,53,192,0.06966618287373004,3,3,2,42,52,11,0.20754716981132076,7.245283018867925,30,0.4250196540880503
G-563.json,53,171,0.06204644412191582,0,0,2,49,52,5,0.09433962264150944,6.452830188679245,22,0.39832285115303984
G-569.json,53,231,0.08381712626995645,2,3,1,42,53,12,0.22641509433962265,8.716981132075471,31,0.39638977374826434
G-570.json,53,216,0.0783744557329463,3,7,4,41,50,11,0.20754716981132076,8.150943396226415,28,0.40679594689028653
G-584.json,53,274,0.09941944847605225,7,19,1,25,53,29,0.5471698113207547,10.339622641509434,31,0.3578708166919157
G-592.json,53,126,0.045718432510885344,0,0,4,53,49,1,0.018867924528301886,4.754716981132075,20,0.3951781970649895
G-6.json,53,211,0.07656023222060958,0,2,1,50,53,4,0.07547169811320754,7.962264150943396,24,0.3356880980059018
G-600.json,53,272,0.09869375907111756,8,26,1,35,53,19,0.3584905660377358,10.264150943396226,35,0.3891509433962264
G-601.json,53,215,0.07801161103047896,3,0,1,48,53,5,0.09433962264150944,8.11320754716981,26,0.3412022817025011
G-607.json,53,190,0.06894049346879536,2,0,4,44,50,9,0.16981132075471697,7.169811320754717,23,0.42194637537239327
G-61.json,53,266,0.0965166908563135,4,4,2,42,52,12,0.22641509433962265,10.037735849056604,27,0.3491984678677827
G-611.json,53,249,0.09034833091436865,1,4,3,41,51,13,0.24528301886792453,9.39622641509434,26,0.3471243464423733
G-629.json,53,257,0.09325108853410741,6,8,2,37,52,16,0.3018867924528302,9.69811320754717,27,0.3495338080904486
G-638.json,53,243,0.08817126269956459,7,5,2,33,52,21,0.39622641509433965,9.169811320754716,27,0.39149002251727616
G-64.json,53,271,0.09833091436865021,7,21,2,25,52,29,0.5471698113207547,10.226415094339623,32,0.35737659263385085
G-642.json,53,258,0.09361393323657474,5,7,3,33,51,21,0.39622641509433965,9.735849056603774,30,0.39439812783384526
G-644.json,53,228,0.08272859216255443,8,5,1,39,53,14,0.2641509433962264,8.60377358490566,31,0.38182720953326715
G-646.json,53,225,0.0816400580551524,2,2,2,47,52,5,0.09433962264150944,8.49056603773585,34,0.4283438155136268
G-65.json,53,161,0.05841799709724238,1,0,4,52,49,2,0.03773584905660377,6.0754716981132075,22,0.37970233212234855
G-663.json,53,260,0.09433962264150944,10,14,2,29,52,25,0.4716981132075472,9.81132075471698,33,0.3614658925979681
G-664.json,53,278,0.10087082728592163,6,10,1,31,53,23,0.4339622641509434,10.49056603773585,39,0.37620469662006245
G-676.json,53,368,0.13352685050798258,14,45,1,23,53,31,0.5849056603773585,13.88679245283019,39,0.3234721082854799
G-689.json,53,284,0.10304789550072568,6,12,2,34,52,20,0.37735849056603776,10.716981132075471,32,0.322681371246346
G-692.json,53,223,0.08091436865021771,3,6,3,32,51,21,0.39622641509433965,8.415094339622641,25,0.39453422455368475
G-694.json,53,271,0.09833091436865021,11,21,1,37,53,17,0.32075471698113206,10.226415094339623,33,0.40332799554410637
G-696.json,53,252,0.09143686502177069,3,4,4,36,50,17,0.32075471698113206,9.50943396226415,28,0.4033393231506439
G-704.json,53,264,0.09579100145137881,12,29,4,27,50,27,0.5094339622641509,9.962264150943396,32,0.3857918810748999
G-725.json,53,276,0.10014513788098693,5,9,1,31,53,22,0.41509433962264153,10.415094339622641,29,0.3465955701394586
G-727.json,53,171,0.06204644412191582,1,5,6,42,46,12,0.22641509433962265,6.452830188679245,21,0.4298797307734746
G-735.json,53,278,0.10087082728592163,9,10,2,28,52,26,0.49056603773584906,10.49056603773585,31,0.36738156644495723
G-740.json,53,207,0.07510885341074021,4,1,3,37,51,17,0.32075471698113206,7.811320754716981,29,0.39886974751617904
G-741.json,53,309,0.11211901306240929,8,25,1,28,53,26,0.49056603773584906,11.660377358490566,42,0.3506747267509312
G-743.json,53,253,0.09179970972423802,4,4,1,43,53,7,0.1320754716981132,9.547169811320755,31,0.3525244238943993
G-747.json,53,281,0.10195936139332366,6,7,1,37,53,17,0.32075471698113206,10.60377358490566,32,0.33297522325924933
G-758.json,53,345,0.12518142235123367,12,31,1,25,53,29,0.5471698113207547,13.018867924528301,38,0.30117582718074926
G-764.json,53,247,0.08962264150943396,9,10,3,33,51,21,0.39622641509433965,9.320754716981131,25,0.3485600794438927
G-765.json,53,284,0.10304789550072568,3,7,3,29,51,25,0.4716981132075472,10.716981132075471,30,0.36520063778899814
G-775.json,53,256,0.09288824383164006,4,9,1,30,53,24,0.4528301886792453,9.660377358490566,23,0.33247346698113206
G-776.json,53,197,0.07148040638606676,3,2,2,38,52,16,0.3018867924528302,7.433962264150943,24,0.3728570060339048
G-777.json,53,261,0.09470246734397678,6,17,1,29,53,25,0.4716981132075472,9.849056603773585,25,0.34981565820863153
G-778.json,53,245,0.08889695210449927,1,1,2,37,52,17,0.32075471698113206,9.245283018867925,28,0.35363881401617253
G-781.json,53,206,0.07474600870827286,2,0,2,51,52,2,0.03773584905660377,7.773584905660377,27,0.3659095072357575
G-788.json,53,279,0.10123367198838897,3,6,2,36,52,18,0.33962264150943394,10.528301886792454,28,0.3342124839385947
G-799.json,53,300,0.10885341074020319,14,26,4,29,50,25,0.4716981132075472,11.320754716981131,33,0.36559748427672956
G-810.json,53,186,0.06748911465892599,4,5,1,36,53,18,0.33962264150943394,7.018867924528302,33,0.3950091296409008
G-817.json,53,258,0.09361393323657474,4,5,4,32,50,22,0.41509433962264153,9.735849056603774,26,0.3820389059529033
G-821.json,53,199,0.07220609579100146,3,5,3,40,51,14,0.2641509433962264,7.509433962264151,27,0.4001137764293164
G-824.json,53,239,0.0867198838896952,10,15,3,32,51,20,0.37735849056603776,9.018867924528301,31,0.4153311754953817
G-832.json,53,148,0.05370101596516691,1,6,3,35,51,19,0.3584905660377358,5.584905660377358,25,0.43880673125956143
G-833.json,53,215,0.07801161103047896,2,3,1,35,53,19,0.3584905660377358,8.11320754716981,28,0.3970162351908732
G-841.json,53,257,0.09325108853410741,6,19,1,30,53,23,0.4339622641509434,9.69811320754717,36,0.39622641509433965
G-859.json,53,223,0.08091436865021771,3,0,1,48,53,5,0.09433962264150944,8.415094339622641,29,0.37549708097131734
G-864.json,53,146,0.05297532656023222,0,0,5,53,49,1,0.018867924528301886,5.509433962264151,26,0.45166709744119926
G-865.json,53,217,0.07873730043541365,8,12,2,27,52,27,0.5094339622641509,8.18867924528302,23,0.36275106512477173
G-866.json,53,218,0.07910014513788098,2,3,3,34,51,20,0.37735849056603776,8.226415094339623,24,0.38558075125497665
G-867.json,53,276,0.10014513788098693,4,8,3,28,51,26,0.49056603773584906,10.415094339622641,26,0.366762373530216
G-877.json,53,252,0.09143686502177069,3,6,1,43,53,10,0.18867924528301888,9.50943396226415,28,0.37975441749026656
G-88.json,53,286,0.10377358490566038,3,3,2,46,52,5,0.09433962264150944,10.79245283018868,28,0.32801161103047893
G-882.json,53,193,0.07002902757619739,4,11,3,33,51,21,0.39622641509433965,7.283018867924528,25,0.4044383615211653
G-890.json,53,223,0.08091436865021771,6,14,2,30,52,24,0.4528301886792453,8.415094339622641,33,0.3905575767831458
G-897.json,53,249,0.09034833091436865,6,9,3,32,51,22,0.41509433962264153,9.39622641509434,37,0.40380389482458134
G-907.json,53,257,0.09325108853410741,7,14,2,26,52,28,0.5283018867924528,9.69811320754717,34,0.35805006974524634
G-918.json,53,247,0.08962264150943396,6,15,2,22,52,32,0.6037735849056604,9.320754716981131,30,0.40134443510808954
G-919.json,53,247,0.08962264150943396,2,7,4,34,50,20,0.37735849056603776,9.320754716981131,35,0.40936521274157817
G-924.json,53,259,0.09397677793904209,3,8,4,33,50,21,0.39622641509433965,9.773584905660377,25,0.3764843010126029
G-928.json,53,184,0.06676342525399129,1,0,2,52,52,2,0.03773584905660377,6.943396226415095,32,0.39602132895816244
G-929.json,53,260,0.09433962264150944,9,24,4,30,50,24,0.4528301886792453,9.81132075471698,28,0.40849056603773587
G-93.json,53,254,0.09216255442670537,4,10,2,36,52,17,0.32075471698113206,9.584905660377359,30,0.3795869855890655
G-931.json,53,291,0.1055878084179971,4,6,1,29,53,25,0.4716981132075472,10.981132075471699,35,0.35498930169227777
G-939.json,53,227,0.08236574746008708,6,4,3,43,51,11,0.20754716981132076,8.566037735849056,31,0.39348350095586404
G-940.json,53,250,0.09071117561683599,5,15,1,22,53,32,0.6037735849056604,9.433962264150944,36,0.3867169811320755
G-946.json,53,202,0.07329462989840348,6,10,1,35,53,19,0.3584905660377358,7.622641509433962,35,0.4173360732299645
G-947.json,53,223,0.08091436865021771,2,8,3,37,51,17,0.32075471698113206,8.415094339622641,25,0.3929266435400626
G-956.json,53,287,0.10413642960812772,9,20,1,28,53,26,0.49056603773584906,10.830188679245284,31,0.3945171257642496
G-958.json,53,185,0.06712626995645864,2,1,5,49,49,4,0.07547169811320754,6.981132075471698,32,0.46700662927078024
G-96.json,53,236,0.08563134978229318,7,5,2,35,52,19,0.3584905660377358,8.90566037735849,39,0.4098976654940838
G-968.json,53,269,0.09760522496371553,4,2,1,40,53,7,0.1320754716981132,10.150943396226415,29,0.3478992775478712
G-973.json,53,300,0.10885341074020319,9,10,1,30,53,24,0.4528301886792453,11.320754716981131,37,0.38389937106918237
G-976.json,53,314,0.11393323657474601,8,23,1,27,53,27,0.5094339622641509,11.849056603773585,36,0.33235188078355965
G-985.json,53,163,0.05914368650217707,3,9,2,39,52,15,0.2830188679245283,6.150943396226415,25,0.4455376779719875
G-994.json,53,207,0.07510885341074021,0,0,4,53,50,1,0.018867924528301886,7.811320754716981,27,0.40397411357214474
G-995.json,53,294,0.10667634252539913,12,35,2,24,52,30,0.5660377358490566,11.09433962264151,34,0.37158259530227183
G-996.json,53,223,0.08091436865021771,2,3,2,40,52,14,0.2641509433962264,8.415094339622641,27,0.3679668330654032
